date,sku_name,category,quantity,final_price,is_promo,weekday
2023-03-05,Leite Meio Gordo,Lacticínios,49,1.08,0,6
2023-03-10,Cerveja Pack 6,Bebidas,64,5.18,1,4
2023-10-31,Leite Meio Gordo,Lacticínios,51,0.9,0,1
2023-09-07,Arroz Agulha,Mercearia,45,1.06,0,3
2023-09-19,Café Grão,Mercearia,77,10.36,1,1
2023-04-21,Azeite Virgem,Mercearia,58,7.55,0,4
2023-10-30,Manteiga,Lacticínios,37,2.73,0,0
2023-10-22,Leite Meio Gordo,Lacticínios,47,1.03,0,6
2023-01-10,Detergente Roupa,Limpeza,57,14.16,0,1
2023-01-26,Leite Meio Gordo,Lacticínios,52,0.85,0,3
2023-03-06,Leite Meio Gordo,Lacticínios,41,0.76,1,0
2023-10-28,Arroz Agulha,Mercearia,74,0.92,1,5
2023-11-17,Bolachas Maria,Mercearia,49,1.33,0,4
2023-08-01,Cerveja Pack 6,Bebidas,43,6.1,0,1
2023-09-13,Bolachas Maria,Mercearia,37,1.37,0,2
2023-04-09,Detergente Roupa,Limpeza,54,14.99,0,6
2023-08-13,Arroz Agulha,Mercearia,60,1.25,0,6
2023-01-01,Leite Meio Gordo,Lacticínios,49,1.09,0,6
2023-11-12,Arroz Agulha,Mercearia,66,0.86,1,6
2023-11-13,Arroz Agulha,Mercearia,59,0.97,1,0
2023-10-24,Azeite Virgem,Mercearia,42,8.61,0,1
2023-11-02,Café Grão,Mercearia,54,12.08,0,3
2023-10-29,Café Grão,Mercearia,58,11.92,0,6
2023-10-24,Arroz Agulha,Mercearia,46,1.29,0,1
2023-03-14,Cerveja Pack 6,Bebidas,62,4.11,1,1
2023-11-19,Manteiga,Lacticínios,61,2.07,1,6
2023-04-15,Azeite Virgem,Mercearia,51,8.96,0,5
2023-03-12,Arroz Agulha,Mercearia,57,1.38,0,6
2023-01-25,Leite Meio Gordo,Lacticínios,45,0.65,1,2
2023-01-08,Cerveja Pack 6,Bebidas,50,6.07,0,6
2023-04-26,Manteiga,Lacticínios,45,2.08,1,2
2023-08-08,Arroz Agulha,Mercearia,61,0.88,1,1
2023-02-18,Cerveja Pack 6,Bebidas,36,7.5,0,5
2023-11-28,Cerveja Pack 6,Bebidas,39,6.45,0,1
2023-06-01,Detergente Roupa,Limpeza,26,18.63,0,3
2023-05-10,Café Grão,Mercearia,86,8.82,1,2
2023-04-07,Detergente Roupa,Limpeza,41,16.4,0,4
2023-03-13,Leite Meio Gordo,Lacticínios,50,0.97,0,0
2023-10-12,Bolachas Maria,Mercearia,40,1.41,0,3
2023-02-26,Manteiga,Lacticínios,81,2.39,0,6
2023-12-24,Leite Meio Gordo,Lacticínios,48,1.02,0,6
2023-02-17,Café Grão,Mercearia,59,10.53,1,4
2023-12-11,Azeite Virgem,Mercearia,50,8.77,0,0
2023-05-23,Leite Meio Gordo,Lacticínios,38,0.9,0,1
2023-08-19,Leite Meio Gordo,Lacticínios,53,1.1,0,5
2023-04-11,Detergente Roupa,Limpeza,67,13.12,1,1
2023-11-23,Cerveja Pack 6,Bebidas,37,6.57,0,3
2023-10-10,Leite Meio Gordo,Lacticínios,45,1.03,0,1
2023-10-21,Bolachas Maria,Mercearia,67,1.11,0,5
2023-05-30,Bolachas Maria,Mercearia,49,1.3,0,1
2023-07-05,Café Grão,Mercearia,43,13.22,0,2
2023-10-28,Detergente Roupa,Limpeza,71,12.53,1,5
2023-01-09,Detergente Roupa,Limpeza,55,15.52,0,0
2023-05-01,Leite Meio Gordo,Lacticínios,62,0.97,0,0
2023-10-29,Bolachas Maria,Mercearia,50,1.38,0,6
2023-01-14,Cerveja Pack 6,Bebidas,49,6.4,0,5
2023-11-24,Cerveja Pack 6,Bebidas,48,6.24,0,4
2023-08-21,Bolachas Maria,Mercearia,56,1.13,0,0
2023-02-19,Manteiga,Lacticínios,75,2.36,0,6
2023-04-08,Bolachas Maria,Mercearia,71,0.99,1,5
2023-06-04,Arroz Agulha,Mercearia,67,1.34,0,6
2023-09-13,Cerveja Pack 6,Bebidas,74,4.25,1,2
2023-11-03,Leite Meio Gordo,Lacticínios,54,0.85,0,4
2023-11-17,Manteiga,Lacticínios,57,2.41,0,4
2023-05-31,Café Grão,Mercearia,55,11.53,0,2
2023-09-15,Café Grão,Mercearia,45,11.37,0,4
2023-12-30,Café Grão,Mercearia,2,19.57,0,5
2023-11-08,Leite Meio Gordo,Lacticínios,51,0.82,0,2
2023-08-23,Leite Meio Gordo,Lacticínios,42,0.82,0,2
2023-02-27,Detergente Roupa,Limpeza,20,18.94,0,0
2023-09-22,Café Grão,Mercearia,58,10.96,0,4
2023-01-19,Arroz Agulha,Mercearia,52,1.05,0,3
2023-11-12,Bolachas Maria,Mercearia,66,1.11,0,6
2023-07-17,Cerveja Pack 6,Bebidas,75,5.16,1,0
2023-11-28,Arroz Agulha,Mercearia,41,0.97,1,1
2023-12-28,Manteiga,Lacticínios,53,2.86,0,3
2023-02-13,Café Grão,Mercearia,49,13.21,0,0
2023-01-09,Cerveja Pack 6,Bebidas,29,7.38,0,0
2023-07-25,Cerveja Pack 6,Bebidas,67,5.32,1,1
2023-03-16,Café Grão,Mercearia,27,14.7,0,3
2023-10-18,Manteiga,Lacticínios,53,2.43,0,2
2023-05-24,Azeite Virgem,Mercearia,52,8.58,0,2
2023-11-25,Manteiga,Lacticínios,58,2.81,0,5
2023-02-27,Leite Meio Gordo,Lacticínios,48,0.99,0,0
2023-03-22,Arroz Agulha,Mercearia,43,1.02,0,2
2023-12-03,Cerveja Pack 6,Bebidas,75,4.7,1,6
2023-06-06,Manteiga,Lacticínios,35,2.59,0,1
2023-09-29,Detergente Roupa,Limpeza,13,19.46,0,4
2023-05-24,Bolachas Maria,Mercearia,51,1.07,1,2
2023-07-09,Manteiga,Lacticínios,62,2.84,0,6
2023-07-12,Manteiga,Lacticínios,36,2.63,0,2
2023-02-08,Cerveja Pack 6,Bebidas,33,6.17,0,2
2023-07-05,Leite Meio Gordo,Lacticínios,49,0.79,1,2
2023-01-27,Bolachas Maria,Mercearia,53,1.19,0,4
2023-12-14,Azeite Virgem,Mercearia,48,7.56,0,3
2023-12-21,Detergente Roupa,Limpeza,47,16.3,0,3
2023-08-26,Cerveja Pack 6,Bebidas,68,4.45,1,5
2023-12-04,Arroz Agulha,Mercearia,56,0.97,1,0
2023-01-04,Azeite Virgem,Mercearia,50,4.58,1,2
2023-03-26,Azeite Virgem,Mercearia,60,6.02,1,6
2023-03-24,Detergente Roupa,Limpeza,53,12.38,1,4
2023-11-25,Bolachas Maria,Mercearia,43,1.31,0,5
2023-05-30,Azeite Virgem,Mercearia,41,8.45,0,1
2023-05-30,Bolachas Maria,Mercearia,44,1.19,0,1
2023-11-23,Manteiga,Lacticínios,37,2.19,1,3
2023-12-07,Cerveja Pack 6,Bebidas,56,5.26,1,3
2023-03-04,Cerveja Pack 6,Bebidas,62,5.61,0,5
2023-06-01,Leite Meio Gordo,Lacticínios,46,0.82,0,3
2023-03-17,Leite Meio Gordo,Lacticínios,52,0.83,0,4
2023-04-29,Manteiga,Lacticínios,63,2.78,0,5
2023-01-18,Bolachas Maria,Mercearia,75,1.01,1,2
2023-12-24,Cerveja Pack 6,Bebidas,74,5.28,1,6
2023-10-07,Bolachas Maria,Mercearia,89,0.87,1,5
2023-01-14,Leite Meio Gordo,Lacticínios,44,1.06,0,5
2023-11-16,Bolachas Maria,Mercearia,50,1.11,0,3
2023-12-23,Arroz Agulha,Mercearia,75,1.24,0,5
2023-12-31,Cerveja Pack 6,Bebidas,43,6.58,0,6
2023-09-16,Detergente Roupa,Limpeza,72,14.97,0,5
2023-05-15,Café Grão,Mercearia,20,15.81,0,0
2023-04-11,Detergente Roupa,Limpeza,29,16.47,0,1
2023-02-10,Bolachas Maria,Mercearia,38,1.37,0,4
2023-08-09,Leite Meio Gordo,Lacticínios,47,0.77,1,2
2023-06-11,Leite Meio Gordo,Lacticínios,75,0.76,1,6
2023-12-24,Bolachas Maria,Mercearia,58,1.35,0,6
2023-11-03,Detergente Roupa,Limpeza,18,19.33,0,4
2023-01-02,Bolachas Maria,Mercearia,37,1.35,0,0
2023-01-30,Leite Meio Gordo,Lacticínios,54,0.8,1,0
2023-10-16,Leite Meio Gordo,Lacticínios,59,0.82,0,0
2023-07-30,Bolachas Maria,Mercearia,35,1.47,0,6
2023-11-22,Detergente Roupa,Limpeza,46,15.99,0,2
2023-11-06,Cerveja Pack 6,Bebidas,46,5.86,0,0
2023-03-15,Cerveja Pack 6,Bebidas,50,6.04,0,2
2023-10-18,Detergente Roupa,Limpeza,22,18.56,0,2
2023-09-14,Cerveja Pack 6,Bebidas,24,7.69,0,3
2023-05-28,Bolachas Maria,Mercearia,39,1.23,0,6
2023-12-10,Cerveja Pack 6,Bebidas,80,5.36,1,6
2023-05-09,Cerveja Pack 6,Bebidas,87,4.37,1,1
2023-09-01,Cerveja Pack 6,Bebidas,69,5.43,0,4
2023-03-02,Cerveja Pack 6,Bebidas,53,5.47,0,3
2023-10-25,Café Grão,Mercearia,61,10.91,0,2
2023-10-31,Bolachas Maria,Mercearia,36,1.26,0,1
2023-11-03,Azeite Virgem,Mercearia,42,8.55,0,4
2023-09-07,Detergente Roupa,Limpeza,78,11.36,1,3
2023-10-28,Manteiga,Lacticínios,46,2.75,0,5
2023-03-02,Café Grão,Mercearia,50,12.38,0,3
2023-07-09,Café Grão,Mercearia,54,9.66,1,6
2023-01-13,Leite Meio Gordo,Lacticínios,52,0.96,0,4
2023-08-18,Azeite Virgem,Mercearia,34,8.47,0,4
2023-11-19,Leite Meio Gordo,Lacticínios,69,0.89,0,6
2023-12-24,Manteiga,Lacticínios,67,2.43,0,6
2023-05-12,Café Grão,Mercearia,56,11.8,0,4
2023-09-23,Leite Meio Gordo,Lacticínios,68,0.8,1,5
2023-04-16,Manteiga,Lacticínios,57,2.59,0,6
2023-02-25,Manteiga,Lacticínios,65,2.02,1,5
2023-12-28,Café Grão,Mercearia,45,12.03,0,3
2023-01-13,Manteiga,Lacticínios,57,2.08,1,4
2023-03-18,Azeite Virgem,Mercearia,40,10.06,0,5
2023-08-08,Café Grão,Mercearia,44,12.18,0,1
2023-07-07,Café Grão,Mercearia,60,11.85,0,4
2023-08-11,Cerveja Pack 6,Bebidas,53,5.98,0,4
2023-06-21,Detergente Roupa,Limpeza,55,14.79,0,2
2023-05-23,Cerveja Pack 6,Bebidas,59,5.9,0,1
2023-10-25,Manteiga,Lacticínios,39,2.83,0,2
2023-03-05,Café Grão,Mercearia,65,11.48,0,6
2023-06-08,Cerveja Pack 6,Bebidas,36,6.85,0,3
2023-12-01,Leite Meio Gordo,Lacticínios,44,1.11,0,4
2023-04-16,Café Grão,Mercearia,51,12.16,0,6
2023-01-03,Azeite Virgem,Mercearia,45,7.18,1,1
2023-03-31,Bolachas Maria,Mercearia,50,1.26,0,4
2023-04-27,Cerveja Pack 6,Bebidas,34,7.07,0,3
2023-12-03,Bolachas Maria,Mercearia,62,1.14,0,6
2023-01-03,Azeite Virgem,Mercearia,51,7.52,0,1
2023-01-06,Leite Meio Gordo,Lacticínios,51,0.95,0,4
2023-05-17,Café Grão,Mercearia,39,12.44,0,2
2023-08-30,Manteiga,Lacticínios,46,2.53,0,2
2023-06-08,Azeite Virgem,Mercearia,42,6.58,1,3
2023-04-19,Bolachas Maria,Mercearia,50,1.16,0,2
2023-01-30,Arroz Agulha,Mercearia,45,1.19,0,0
2023-07-11,Café Grão,Mercearia,47,13.27,0,1
2023-05-16,Cerveja Pack 6,Bebidas,28,6.79,0,1
2023-12-01,Arroz Agulha,Mercearia,40,1.14,0,4
2023-11-04,Arroz Agulha,Mercearia,50,1.15,0,5
2023-12-27,Arroz Agulha,Mercearia,38,1.34,0,2
2023-04-26,Arroz Agulha,Mercearia,77,0.84,1,2
2023-03-06,Bolachas Maria,Mercearia,45,1.38,0,0
2023-03-23,Bolachas Maria,Mercearia,62,1.06,1,3
2023-04-12,Café Grão,Mercearia,35,13.11,0,2
2023-08-06,Cerveja Pack 6,Bebidas,52,6.66,0,6
2023-07-04,Arroz Agulha,Mercearia,46,1.27,0,1
2023-08-20,Detergente Roupa,Limpeza,107,10.49,1,6
2023-06-01,Manteiga,Lacticínios,30,2.11,1,3
2023-09-01,Café Grão,Mercearia,39,12.08,0,4
2023-09-21,Azeite Virgem,Mercearia,49,8.38,0,3
2023-03-22,Leite Meio Gordo,Lacticínios,44,0.98,0,2
2023-02-03,Arroz Agulha,Mercearia,47,1.47,0,4
2023-12-26,Leite Meio Gordo,Lacticínios,35,1.06,0,1
2023-01-12,Manteiga,Lacticínios,43,2.05,1,3
2023-06-25,Arroz Agulha,Mercearia,54,1.13,0,6
2023-08-25,Café Grão,Mercearia,50,11.64,0,4
2023-07-15,Cerveja Pack 6,Bebidas,62,5.87,0,5
2023-03-06,Café Grão,Mercearia,62,8.81,1,0
2023-01-12,Bolachas Maria,Mercearia,45,1.19,0,3
2023-04-10,Café Grão,Mercearia,48,11.2,0,0
2023-06-19,Azeite Virgem,Mercearia,49,8.66,0,0
2023-09-20,Arroz Agulha,Mercearia,51,1.2,0,2
2023-11-14,Azeite Virgem,Mercearia,44,8.9,0,1
2023-12-06,Azeite Virgem,Mercearia,55,8.0,0,2
2023-08-12,Cerveja Pack 6,Bebidas,76,5.02,1,5
2023-03-24,Café Grão,Mercearia,57,10.25,1,4
2023-05-08,Azeite Virgem,Mercearia,53,7.17,1,0
2023-12-01,Cerveja Pack 6,Bebidas,58,5.42,0,4
2023-06-03,Bolachas Maria,Mercearia,57,1.26,0,5
2023-06-24,Detergente Roupa,Limpeza,84,14.89,0,5
2023-05-19,Bolachas Maria,Mercearia,52,0.9,1,4
2023-11-13,Leite Meio Gordo,Lacticínios,44,0.8,1,0
2023-02-28,Cerveja Pack 6,Bebidas,5,8.93,0,1
2023-07-24,Café Grão,Mercearia,58,9.97,1,0
2023-10-02,Manteiga,Lacticínios,49,2.72,0,0
2023-04-07,Azeite Virgem,Mercearia,63,8.76,0,4
2023-02-18,Café Grão,Mercearia,86,8.66,1,5
2023-07-15,Detergente Roupa,Limpeza,87,12.61,1,5
2023-03-14,Azeite Virgem,Mercearia,54,8.05,0,1
2023-05-15,Cerveja Pack 6,Bebidas,61,5.53,0,0
2023-01-02,Leite Meio Gordo,Lacticínios,50,0.75,1,0
2023-10-17,Bolachas Maria,Mercearia,30,1.49,0,1
2023-07-12,Arroz Agulha,Mercearia,57,1.11,0,2
2023-11-08,Azeite Virgem,Mercearia,49,9.0,0,2
2023-05-16,Bolachas Maria,Mercearia,57,1.1,0,1
2023-02-14,Leite Meio Gordo,Lacticínios,51,0.86,0,1
2023-03-04,Detergente Roupa,Limpeza,66,14.99,0,5
2023-04-08,Arroz Agulha,Mercearia,66,0.88,1,5
2023-03-07,Cerveja Pack 6,Bebidas,36,6.56,0,1
2023-11-06,Arroz Agulha,Mercearia,60,0.99,1,0
2023-09-03,Manteiga,Lacticínios,82,1.66,1,6
2023-09-04,Café Grão,Mercearia,57,11.43,0,0
2023-12-19,Bolachas Maria,Mercearia,48,1.19,0,1
2023-05-24,Arroz Agulha,Mercearia,53,0.92,1,2
2023-05-25,Detergente Roupa,Limpeza,79,11.73,1,3
2023-05-24,Leite Meio Gordo,Lacticínios,50,0.73,1,2
2023-01-15,Azeite Virgem,Mercearia,55,6.99,1,6
2023-02-17,Detergente Roupa,Limpeza,70,13.44,1,4
2023-10-24,Detergente Roupa,Limpeza,57,14.38,0,1
2023-04-03,Bolachas Maria,Mercearia,67,0.97,1,0
2023-10-29,Arroz Agulha,Mercearia,59,1.36,0,6
2023-10-27,Café Grão,Mercearia,61,11.36,0,4
2023-05-26,Detergente Roupa,Limpeza,46,15.41,0,4
2023-03-01,Detergente Roupa,Limpeza,50,12.96,1,2
2023-12-30,Manteiga,Lacticínios,54,2.24,1,5
2023-02-01,Detergente Roupa,Limpeza,24,17.74,0,2
2023-10-31,Leite Meio Gordo,Lacticínios,48,0.84,0,1
2023-01-21,Azeite Virgem,Mercearia,63,8.24,0,5
2023-12-01,Café Grão,Mercearia,71,11.7,0,4
2023-07-15,Leite Meio Gordo,Lacticínios,44,0.99,0,5
2023-12-13,Café Grão,Mercearia,55,9.13,1,2
2023-02-20,Bolachas Maria,Mercearia,48,1.05,1,0
2023-03-14,Azeite Virgem,Mercearia,40,8.79,0,1
2023-10-17,Leite Meio Gordo,Lacticínios,56,0.84,0,1
2023-05-11,Arroz Agulha,Mercearia,64,1.12,0,3
2023-09-10,Detergente Roupa,Limpeza,30,14.93,0,6
2023-07-02,Leite Meio Gordo,Lacticínios,58,0.91,0,6
2023-04-08,Cerveja Pack 6,Bebidas,44,6.97,0,5
2023-03-01,Arroz Agulha,Mercearia,50,1.16,0,2
2023-06-24,Café Grão,Mercearia,79,10.5,1,5
2023-08-21,Bolachas Maria,Mercearia,60,0.86,1,0
2023-09-26,Leite Meio Gordo,Lacticínios,43,0.78,1,1
2023-05-30,Manteiga,Lacticínios,31,3.47,0,1
2023-07-30,Leite Meio Gordo,Lacticínios,39,1.09,0,6
2023-09-26,Azeite Virgem,Mercearia,56,6.62,1,1
2023-07-07,Manteiga,Lacticínios,35,2.95,0,4
2023-12-01,Cerveja Pack 6,Bebidas,53,5.26,1,4
2023-04-28,Detergente Roupa,Limpeza,29,17.08,0,4
2023-06-27,Manteiga,Lacticínios,60,2.12,1,1
2023-07-29,Leite Meio Gordo,Lacticínios,60,0.9,0,5
2023-11-03,Azeite Virgem,Mercearia,69,6.53,1,4
2023-10-22,Manteiga,Lacticínios,55,3.29,0,6
2023-04-19,Manteiga,Lacticínios,45,2.56,0,2
2023-11-26,Cerveja Pack 6,Bebidas,61,5.09,1,6
2023-12-13,Detergente Roupa,Limpeza,38,16.29,0,2
2023-04-17,Arroz Agulha,Mercearia,47,1.16,0,0
2023-09-15,Leite Meio Gordo,Lacticínios,43,0.8,1,4
2023-02-02,Leite Meio Gordo,Lacticínios,49,1.03,0,3
2023-09-18,Café Grão,Mercearia,51,12.57,0,0
2023-11-17,Cerveja Pack 6,Bebidas,30,7.22,0,4
2023-12-11,Arroz Agulha,Mercearia,48,1.09,0,0
2023-09-05,Manteiga,Lacticínios,72,1.81,1,1
2023-11-23,Azeite Virgem,Mercearia,50,6.96,1,3
2023-06-25,Leite Meio Gordo,Lacticínios,63,0.91,0,6
2023-02-03,Bolachas Maria,Mercearia,50,1.25,0,4
2023-09-30,Bolachas Maria,Mercearia,50,1.15,0,5
2023-09-26,Arroz Agulha,Mercearia,49,1.03,0,1
2023-01-06,Bolachas Maria,Mercearia,58,1.11,0,4
2023-07-08,Cerveja Pack 6,Bebidas,59,5.76,0,5
2023-11-16,Manteiga,Lacticínios,39,2.95,0,3
2023-08-26,Azeite Virgem,Mercearia,72,7.9,0,5
2023-10-26,Azeite Virgem,Mercearia,60,7.39,0,3
2023-07-27,Azeite Virgem,Mercearia,61,4.53,1,3
2023-09-19,Leite Meio Gordo,Lacticínios,51,0.95,0,1
2023-03-03,Café Grão,Mercearia,28,14.65,0,4
2023-05-19,Café Grão,Mercearia,63,9.19,1,4
2023-12-25,Arroz Agulha,Mercearia,43,1.11,0,0
2023-09-18,Cerveja Pack 6,Bebidas,38,6.33,0,0
2023-06-15,Arroz Agulha,Mercearia,59,0.89,1,3
2023-05-15,Café Grão,Mercearia,64,9.49,1,0
2023-08-13,Arroz Agulha,Mercearia,54,1.07,0,6
2023-10-11,Manteiga,Lacticínios,52,2.59,0,2
2023-11-13,Manteiga,Lacticínios,43,2.16,1,0
2023-10-21,Café Grão,Mercearia,58,13.28,0,5
2023-12-23,Azeite Virgem,Mercearia,80,5.4,1,5
2023-11-12,Arroz Agulha,Mercearia,48,1.39,0,6
2023-07-31,Café Grão,Mercearia,32,15.54,0,0
2023-10-12,Leite Meio Gordo,Lacticínios,55,0.9,0,3
2023-01-16,Azeite Virgem,Mercearia,56,6.69,1,0
2023-03-17,Cerveja Pack 6,Bebidas,59,5.86,0,4
2023-07-08,Bolachas Maria,Mercearia,48,1.4,0,5
2023-10-30,Leite Meio Gordo,Lacticínios,47,0.88,0,0
2023-09-17,Detergente Roupa,Limpeza,42,15.79,0,6
2023-03-04,Azeite Virgem,Mercearia,52,9.42,0,5
2023-04-21,Bolachas Maria,Mercearia,53,1.29,0,4
2023-02-25,Bolachas Maria,Mercearia,55,1.1,0,5
2023-02-04,Arroz Agulha,Mercearia,57,1.33,0,5
2023-07-10,Detergente Roupa,Limpeza,42,17.09,0,0
2023-12-30,Leite Meio Gordo,Lacticínios,53,1.09,0,5
2023-11-16,Detergente Roupa,Limpeza,22,19.36,0,3
2023-12-18,Café Grão,Mercearia,55,11.28,0,0
2023-08-27,Café Grão,Mercearia,71,10.49,1,6
2023-12-31,Detergente Roupa,Limpeza,60,15.42,0,6
2023-09-06,Detergente Roupa,Limpeza,29,17.24,0,2
2023-11-04,Azeite Virgem,Mercearia,65,5.21,1,5
2023-03-02,Arroz Agulha,Mercearia,41,1.0,0,3
2023-09-29,Azeite Virgem,Mercearia,54,8.42,0,4
2023-02-28,Arroz Agulha,Mercearia,45,1.46,0,1
2023-07-28,Bolachas Maria,Mercearia,55,1.06,1,4
2023-08-25,Detergente Roupa,Limpeza,82,10.94,1,4
2023-04-04,Detergente Roupa,Limpeza,53,15.94,0,1
2023-08-10,Manteiga,Lacticínios,48,2.54,0,3
2023-01-24,Leite Meio Gordo,Lacticínios,41,1.38,0,1
2023-09-22,Café Grão,Mercearia,41,11.69,0,4
2023-11-17,Arroz Agulha,Mercearia,42,1.14,0,4
2023-02-24,Azeite Virgem,Mercearia,40,10.56,0,4
2023-08-24,Cerveja Pack 6,Bebidas,53,5.07,1,3
2023-06-15,Arroz Agulha,Mercearia,56,0.98,1,3
2023-06-26,Leite Meio Gordo,Lacticínios,52,0.91,0,0
2023-10-05,Manteiga,Lacticínios,55,2.43,0,3
2023-12-10,Azeite Virgem,Mercearia,69,8.44,0,6
2023-12-22,Leite Meio Gordo,Lacticínios,45,0.82,0,4
2023-03-09,Arroz Agulha,Mercearia,48,1.06,0,3
2023-06-22,Cerveja Pack 6,Bebidas,63,5.43,0,3
2023-02-13,Leite Meio Gordo,Lacticínios,71,0.59,1,0
2023-05-15,Detergente Roupa,Limpeza,9,20.17,0,0
2023-08-09,Cerveja Pack 6,Bebidas,55,5.37,1,2
2023-02-02,Bolachas Maria,Mercearia,38,1.27,0,3
2023-01-27,Cerveja Pack 6,Bebidas,69,4.76,1,4
2023-11-15,Arroz Agulha,Mercearia,61,0.99,0,2
2023-07-01,Cerveja Pack 6,Bebidas,74,5.84,0,5
2023-01-11,Arroz Agulha,Mercearia,55,1.1,0,2
2023-04-10,Leite Meio Gordo,Lacticínios,59,0.56,1,0
2023-06-04,Leite Meio Gordo,Lacticínios,65,0.8,1,6
2023-01-29,Detergente Roupa,Limpeza,86,11.35,1,6
2023-03-09,Manteiga,Lacticínios,41,2.82,0,3
2023-09-17,Arroz Agulha,Mercearia,61,1.35,0,6
2023-08-10,Bolachas Maria,Mercearia,39,1.36,0,3
2023-04-21,Cerveja Pack 6,Bebidas,56,5.97,0,4
2023-04-20,Café Grão,Mercearia,56,9.29,1,3
2023-02-23,Arroz Agulha,Mercearia,49,1.05,0,3
2023-05-08,Leite Meio Gordo,Lacticínios,62,0.97,0,0
2023-08-10,Detergente Roupa,Limpeza,31,17.71,0,3
2023-12-09,Detergente Roupa,Limpeza,43,16.71,0,5
2023-09-13,Leite Meio Gordo,Lacticínios,56,0.72,1,2
2023-04-04,Arroz Agulha,Mercearia,58,1.03,0,1
2023-06-25,Arroz Agulha,Mercearia,59,0.9,1,6
2023-12-02,Bolachas Maria,Mercearia,59,1.33,0,5
2023-08-06,Café Grão,Mercearia,41,14.53,0,6
2023-04-04,Leite Meio Gordo,Lacticínios,51,0.97,0,1
2023-11-18,Cerveja Pack 6,Bebidas,74,4.74,1,5
2023-12-22,Arroz Agulha,Mercearia,71,0.95,1,4
2023-07-18,Arroz Agulha,Mercearia,58,1.01,0,1
2023-09-19,Manteiga,Lacticínios,32,2.92,0,1
2023-10-16,Azeite Virgem,Mercearia,45,8.11,0,0
2023-09-10,Bolachas Maria,Mercearia,78,1.12,0,6
2023-11-08,Azeite Virgem,Mercearia,49,9.17,0,2
2023-09-29,Detergente Roupa,Limpeza,32,17.61,0,4
2023-05-18,Manteiga,Lacticínios,45,2.87,0,3
2023-12-11,Cerveja Pack 6,Bebidas,46,6.68,0,0
2023-01-16,Café Grão,Mercearia,61,10.77,1,0
2023-12-30,Leite Meio Gordo,Lacticínios,40,1.13,0,5
2023-06-29,Azeite Virgem,Mercearia,51,8.65,0,3
2023-09-14,Manteiga,Lacticínios,57,2.58,0,3
2023-12-21,Manteiga,Lacticínios,59,1.89,1,3
2023-07-04,Café Grão,Mercearia,61,9.69,1,1
2023-01-20,Bolachas Maria,Mercearia,39,1.33,0,4
2023-04-27,Detergente Roupa,Limpeza,48,14.59,0,3
2023-09-18,Manteiga,Lacticínios,57,2.18,1,0
2023-06-22,Detergente Roupa,Limpeza,68,12.32,1,3
2023-07-23,Cerveja Pack 6,Bebidas,71,5.17,1,6
2023-04-02,Azeite Virgem,Mercearia,52,10.19,0,6
2023-10-21,Leite Meio Gordo,Lacticínios,59,0.89,0,5
2023-06-23,Manteiga,Lacticínios,53,2.61,0,4
2023-08-09,Manteiga,Lacticínios,66,2.25,0,2
2023-04-29,Bolachas Maria,Mercearia,57,1.21,0,5
2023-01-11,Bolachas Maria,Mercearia,62,1.01,1,2
2023-09-04,Cerveja Pack 6,Bebidas,52,6.43,0,0
2023-04-01,Leite Meio Gordo,Lacticínios,59,0.93,0,5
2023-09-05,Café Grão,Mercearia,60,10.8,1,1
2023-10-05,Cerveja Pack 6,Bebidas,32,6.37,0,3
2023-08-05,Bolachas Maria,Mercearia,48,1.12,0,5
2023-05-13,Cerveja Pack 6,Bebidas,30,7.36,0,5
2023-12-27,Bolachas Maria,Mercearia,50,1.19,0,2
2023-02-02,Arroz Agulha,Mercearia,55,1.15,0,3
2023-01-07,Café Grão,Mercearia,52,12.87,0,5
2023-03-26,Manteiga,Lacticínios,49,3.14,0,6
2023-03-13,Azeite Virgem,Mercearia,60,6.56,1,0
2023-02-18,Bolachas Maria,Mercearia,55,1.12,0,5
2023-12-19,Leite Meio Gordo,Lacticínios,51,0.86,0,1
2023-03-19,Azeite Virgem,Mercearia,66,6.86,1,6
2023-03-11,Bolachas Maria,Mercearia,64,1.29,0,5
2023-01-11,Leite Meio Gordo,Lacticínios,49,1.15,0,2
2023-09-02,Bolachas Maria,Mercearia,62,1.36,0,5
2023-07-14,Café Grão,Mercearia,58,10.89,0,4
2023-06-29,Bolachas Maria,Mercearia,57,1.09,0,3
2023-04-06,Leite Meio Gordo,Lacticínios,33,0.85,0,3
2023-02-26,Café Grão,Mercearia,82,7.98,1,6
2023-06-20,Café Grão,Mercearia,51,12.49,0,1
2023-12-07,Bolachas Maria,Mercearia,27,1.58,0,3
2023-06-04,Arroz Agulha,Mercearia,56,0.99,1,6
2023-10-21,Azeite Virgem,Mercearia,55,6.39,1,5
2023-08-22,Leite Meio Gordo,Lacticínios,37,0.99,0,1
2023-06-14,Bolachas Maria,Mercearia,35,1.23,0,2
2023-04-16,Café Grão,Mercearia,60,13.07,0,6
2023-05-06,Leite Meio Gordo,Lacticínios,50,0.95,0,5
2023-10-05,Detergente Roupa,Limpeza,46,15.51,0,3
2023-11-04,Manteiga,Lacticínios,59,2.05,1,5
2023-11-21,Detergente Roupa,Limpeza,3,21.31,0,1
2023-06-28,Bolachas Maria,Mercearia,38,1.46,0,2
2023-12-07,Manteiga,Lacticínios,44,2.57,0,3
2023-11-27,Azeite Virgem,Mercearia,35,7.71,0,0
